,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/boo_chmo/dsp_hw/output/hw_3/snr_0_DeepFilterNet3.wav,10.0,16000,1,3.223515748977661,3.533874750137329,3.9032809734344482,2.9386552077069705,3.270863076795043,3.878884482718937,3.8438878059387207
1,/home/boo_chmo/dsp_hw/output/hw_3/snr_5_DeepFilterNet3.wav,10.0,16000,1,3.755497694015503,3.9596242904663086,4.3812971115112305,3.280849870019375,3.522732070090282,4.126656510284297,3.96980357170105
2,/home/boo_chmo/dsp_hw/output/hw_3/snr_-5_DeepFilterNet3.wav,10.0,16000,1,2.3246893882751465,2.706526041030884,3.1240673065185547,2.2734720910826534,2.694353484368524,3.346002025112306,3.3635568618774414
3,/home/boo_chmo/dsp_hw/output/hw_3/snr_10_DeepFilterNet3.wav,10.0,16000,1,3.934739828109741,4.107766628265381,4.525671005249023,3.387520708024302,3.60323236271319,4.189659057599779,4.099631309509277
