,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/boo_chmo/dsp_hw/output/hw_2/snr_-5.wav,10.0,16000,1,0.99283766746521,1.047577142715454,1.0488674640655518,1.086803647372424,1.192014257190948,1.1468930533462878,2.3059985637664795
1,/home/boo_chmo/dsp_hw/output/hw_2/snr_5.wav,10.0,16000,1,2.0342986583709717,3.7679004669189453,1.711106777191162,2.035199756406284,3.413077969469369,1.9718792821624003,2.676194190979004
2,/home/boo_chmo/dsp_hw/output/hw_2/snr_0.wav,10.0,16000,1,1.220428466796875,1.6876968145370483,1.186095952987671,1.3065900918711362,1.8264694919518718,1.3273320502373782,2.408949851989746
3,/home/boo_chmo/dsp_hw/output/hw_2/snr_10.wav,10.0,16000,1,2.48640775680542,3.9549665451049805,2.146310329437256,2.401218642852185,3.5201412954854696,2.4511486519519536,3.061875104904175
